data_path,case_name
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00432,BraTS2021_00432
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01575,BraTS2021_01575
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00016,BraTS2021_00016
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00209,BraTS2021_00209
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00407,BraTS2021_00407
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01421,BraTS2021_01421
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01096,BraTS2021_01096
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01209,BraTS2021_01209
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01447,BraTS2021_01447
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00694,BraTS2021_00694
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01172,BraTS2021_01172
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00409,BraTS2021_00409
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00327,BraTS2021_00327
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00418,BraTS2021_00418
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00456,BraTS2021_00456
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00404,BraTS2021_00404
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00542,BraTS2021_00542
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00306,BraTS2021_00306
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01636,BraTS2021_01636
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01120,BraTS2021_01120
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00191,BraTS2021_00191
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00569,BraTS2021_00569
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00347,BraTS2021_00347
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01201,BraTS2021_01201
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00518,BraTS2021_00518
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00583,BraTS2021_00583
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01469,BraTS2021_01469
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01466,BraTS2021_01466
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00222,BraTS2021_00222
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00196,BraTS2021_00196
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01047,BraTS2021_01047
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01333,BraTS2021_01333
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00511,BraTS2021_00511
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01394,BraTS2021_01394
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01500,BraTS2021_01500
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00391,BraTS2021_00391
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00429,BraTS2021_00429
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00099,BraTS2021_00099
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00622,BraTS2021_00622
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01170,BraTS2021_01170
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00343,BraTS2021_00343
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01538,BraTS2021_01538
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00338,BraTS2021_00338
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01052,BraTS2021_01052
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00134,BraTS2021_00134
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00261,BraTS2021_00261
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00436,BraTS2021_00436
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01352,BraTS2021_01352
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00233,BraTS2021_00233
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01571,BraTS2021_01571
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01050,BraTS2021_01050
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00311,BraTS2021_00311
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00619,BraTS2021_00619
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01438,BraTS2021_01438
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00220,BraTS2021_00220
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01044,BraTS2021_01044
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01159,BraTS2021_01159
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00341,BraTS2021_00341
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01088,BraTS2021_01088
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01306,BraTS2021_01306
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00284,BraTS2021_00284
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00767,BraTS2021_00767
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01580,BraTS2021_01580
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00540,BraTS2021_00540
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01390,BraTS2021_01390
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00506,BraTS2021_00506
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01031,BraTS2021_01031
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00367,BraTS2021_00367
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01410,BraTS2021_01410
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00780,BraTS2021_00780
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00547,BraTS2021_00547
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01450,BraTS2021_01450
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01417,BraTS2021_01417
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00810,BraTS2021_00810
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01470,BraTS2021_01470
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01314,BraTS2021_01314
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00251,BraTS2021_00251
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01014,BraTS2021_01014
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01356,BraTS2021_01356
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01308,BraTS2021_01308
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00581,BraTS2021_00581
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01254,BraTS2021_01254
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00124,BraTS2021_00124
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01070,BraTS2021_01070
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00466,BraTS2021_00466
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01288,BraTS2021_01288
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01116,BraTS2021_01116
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01083,BraTS2021_01083
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01328,BraTS2021_01328
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01599,BraTS2021_01599
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01081,BraTS2021_01081
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00377,BraTS2021_00377
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00090,BraTS2021_00090
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00443,BraTS2021_00443
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01178,BraTS2021_01178
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01130,BraTS2021_01130
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01652,BraTS2021_01652
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01124,BraTS2021_01124
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01076,BraTS2021_01076
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00499,BraTS2021_00499
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00468,BraTS2021_00468
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00440,BraTS2021_00440
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01129,BraTS2021_01129
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00999,BraTS2021_00999
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00520,BraTS2021_00520
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00118,BraTS2021_00118
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00183,BraTS2021_00183
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01305,BraTS2021_01305
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00545,BraTS2021_00545
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01402,BraTS2021_01402
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00725,BraTS2021_00725
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00369,BraTS2021_00369
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00834,BraTS2021_00834
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01007,BraTS2021_01007
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01379,BraTS2021_01379
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01665,BraTS2021_01665
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00194,BraTS2021_00194
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00412,BraTS2021_00412
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01528,BraTS2021_01528
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00199,BraTS2021_00199
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01009,BraTS2021_01009
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00640,BraTS2021_00640
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00618,BraTS2021_00618
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00195,BraTS2021_00195
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00598,BraTS2021_00598
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01334,BraTS2021_01334
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00314,BraTS2021_00314
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01197,BraTS2021_01197
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00388,BraTS2021_00388
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00718,BraTS2021_00718
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01234,BraTS2021_01234
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01127,BraTS2021_01127
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01038,BraTS2021_01038
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00604,BraTS2021_00604
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01034,BraTS2021_01034
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01086,BraTS2021_01086
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01557,BraTS2021_01557
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01236,BraTS2021_01236
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00772,BraTS2021_00772
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01168,BraTS2021_01168
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01660,BraTS2021_01660
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00753,BraTS2021_00753
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01509,BraTS2021_01509
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00454,BraTS2021_00454
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00683,BraTS2021_00683
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01566,BraTS2021_01566
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01380,BraTS2021_01380
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01223,BraTS2021_01223
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00059,BraTS2021_00059
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00046,BraTS2021_00046
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00340,BraTS2021_00340
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01630,BraTS2021_01630
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00192,BraTS2021_00192
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00441,BraTS2021_00441
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01458,BraTS2021_01458
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00686,BraTS2021_00686
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01518,BraTS2021_01518
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01658,BraTS2021_01658
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00005,BraTS2021_00005
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00152,BraTS2021_00152
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01449,BraTS2021_01449
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01494,BraTS2021_01494
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00652,BraTS2021_00652
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01617,BraTS2021_01617
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01353,BraTS2021_01353
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00756,BraTS2021_00756
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00445,BraTS2021_00445
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01420,BraTS2021_01420
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00452,BraTS2021_00452
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01030,BraTS2021_01030
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00594,BraTS2021_00594
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00008,BraTS2021_00008
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00139,BraTS2021_00139
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01109,BraTS2021_01109
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00796,BraTS2021_00796
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00764,BraTS2021_00764
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01301,BraTS2021_01301
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00563,BraTS2021_00563
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00628,BraTS2021_00628
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01013,BraTS2021_01013
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00318,BraTS2021_00318
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01029,BraTS2021_01029
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01495,BraTS2021_01495
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_01111,BraTS2021_01111
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00638,BraTS2021_00638
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00100,BraTS2021_00100
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00101,BraTS2021_00101
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00548,BraTS2021_00548
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00298,BraTS2021_00298
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00018,BraTS2021_00018
/home/work/3D_/seondeok/project/3d_segmentation/SegFormer3D/data/brats2021_seg/BraTS2021_training_data/BraTS2021_00795,BraTS2021_00795
